Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2010-03-15,225.38,225.5,220.25,223.84,17625100.0,0.0,1.0,28.433873172144313,28.449012336136935,27.78667391145969,28.23958723423899,123375700.0
2010-03-16,224.18,224.98,222.51,224.45,15961000.0,0.0,1.0,28.282481532218085,28.383409292168903,28.07179483332075,28.316544651201486,111727000.0
2010-03-17,224.9,226.45,223.27,224.12,16105600.0,0.0,1.0,28.373316516173823,28.56886405107853,28.16767620527403,28.274911950221775,112739200.0
2010-03-18,224.1,225.0,222.61,224.65,12218200.0,0.0,1.0,28.272388756223002,28.385932486167675,28.084410803314604,28.34177659118919,85527400.0
2010-03-19,224.79,225.24,221.23,222.2499,19980200.0,0.0,1.0,28.359438949180582,28.416210814152922,27.91031041739944,28.038980695366742,139861400.0
2010-03-22,220.47,226.0,220.15,224.75,16300700.0,0.0,1.0,27.814429045446165,28.512092186106198,27.774057941465838,28.354392561183044,114104900.0
2010-03-23,225.64,228.78,224.1,228.36,21515400.0,0.0,1.0,28.466674694128326,28.86281615193529,28.272388756223002,28.809829077961112,150607800.0
2010-03-24,227.64,230.2,227.51,229.37,21349300.0,0.0,1.0,28.718994094005375,29.041962925847994,28.702593333013365,28.93725037489902,149445100.0
2010-03-25,230.458,230.97,226.25,226.65,19367300.0,0.0,1.0,29.074512128432133,29.139105894800657,28.543632111090826,28.594095991066236,135571100.0
2010-03-26,228.95,231.95,228.55,230.9,22888400.0,0.0,1.0,28.88426330092484,29.262742400740407,28.833799420949433,29.130274715804962,160218800.0
2010-03-29,233.0,233.8699,231.62,232.39,19312300.0,0.0,1.0,29.395210085675856,29.50495640865238,29.221109699760696,29.318252668713356,135186100.0
2010-03-30,236.6027,237.48,234.25,235.845,18832500.0,0.0,1.0,29.849725636644376,29.96040554140044,29.55290971059901,29.754134432000956,131827500.0
2010-03-31,235.49,236.61,234.46,235.0,15380700.0,0.0,1.0,29.70934773852278,29.850646602453928,29.579403247586104,29.647529485552905,107664900.0
2010-04-01,237.49,238.73,232.75,235.97,21540900.0,0.0,1.0,29.96166713839983,30.118105166323595,29.36367016069123,29.76990439449327,150786300.0
2010-04-05,234.975,238.51,234.77,238.49,24446700.0,0.0,1.0,29.64437549305444,30.090350032337117,29.618512754567046,30.08782683833835,171126900.0
2010-04-06,238.2,240.24,237.0,239.54,15964900.0,0.0,1.0,30.051240525356175,30.308606313230765,29.89984888542995,30.220294523273797,111754300.0
2010-04-07,239.72,241.92,238.6601,240.6,22446500.0,0.0,1.0,30.243003269262733,30.52055460912748,30.109286603297893,30.354023805208634,157125500.0
2010-04-08,240.44,241.54,238.04,239.95,20463900.0,0.0,1.0,30.33383825321847,30.472613923150842,30.031054973366015,30.27202000024859,143247300.0
2010-04-09,241.43,241.89,240.46,241.79,11935100.0,0.0,1.0,30.45873635615761,30.516769818129326,30.33636144721724,30.504153848135473,83545700.0
2010-04-12,242.2,243.07,241.81,242.29,11893800.0,0.0,1.0,30.55587932511027,30.665638264056785,30.506677042134246,30.567233698104737,83256600.0
2010-04-13,241.86,242.8,241.11,242.43,10936100.0,0.0,1.0,30.512985027131172,30.631575145073384,30.41836525217728,30.58489605609613,76552700.0
2010-04-14,245.28,245.81,244.07,245.69,14431300.0,0.0,1.0,30.94445120092092,31.011315841888337,30.791797963995307,30.996176677895715,101019100.0
2010-04-15,245.78,249.03,245.51,248.92,13456600.0,0.0,1.0,31.007531050890183,31.417550075690382,30.97346793190678,31.40367250869714,94196200.0
2010-04-16,248.57,251.14,244.55,247.4,26805200.0,0.0,1.0,31.35951661371866,31.683747042560665,30.8523546199658,31.21190976479059,187636400.0
2010-04-19,247.03,247.89,241.77,247.07,20247300.0,0.0,1.0,31.165230675813337,31.273728017760465,30.501630654136704,31.170277063810875,141731100.0
2010-04-20,248.54,249.25,242.955,244.59,26368800.0,0.0,1.0,31.355731822720504,31.445305209676857,30.651129898563855,30.85740100796334,184581600.0
2010-04-21,258.805,260.25,255.73,259.22,35085400.0,0.0,1.0,32.650761142589445,32.83306190900061,32.26282006527848,32.70311741806393,245597800.0
2010-04-22,258.24,266.75,256.2,266.4695,28336600.0,0.0,1.0,32.57948091212418,33.65309995860101,32.32211512424959,33.61771216276825,198356200.0
2010-04-23,267.99,272.18,267.0,270.83,28462700.0,0.0,1.0,33.80953798652478,34.33814712926719,33.68463988358564,34.16783153435018,199238900.0
2010-04-26,271.88,272.46,268.19,269.5,17109600.0,0.0,1.0,34.300299219285634,34.37347184524997,33.83476992651248,34.00003913343195,119767200.0
2010-04-27,267.27,267.84,260.52,262.04,25333700.0,0.0,1.0,33.718703002569036,33.790614031534,32.86712502798401,33.05888777189057,177335900.0
2010-04-28,263.25,264.0,256.41,261.6,27085800.0,0.0,1.0,33.21154100881618,33.30616078377007,32.34860866123668,33.00337750391762,189600600.0
2010-04-29,263.02,270.0,262.01,268.64,19958600.0,0.0,1.0,33.18252427783032,34.06311898340121,33.05510298089241,33.89154179148482,139710200.0
2010-04-30,269.31,270.57,261.0,261.09,19373700.0,0.0,1.0,33.97606879044363,34.135030012366165,32.9276816839545,32.939036056948964,135615900.0
2010-05-03,263.84,267.88,262.88,266.35,16226500.0,0.0,1.0,33.2859752317799,33.795660419531536,33.16486191983893,33.6026360786256,113585500.0
2010-05-04,262.89,263.29,256.75,258.68,25850700.0,0.0,1.0,33.16612351683831,33.21658739681372,32.39150295921578,32.63499118009713,180954900.0
2010-05-05,253.03,258.14,248.73,255.985,31539400.0,0.0,1.0,31.922188875444473,32.56686494213032,31.379702165708824,32.29499078876281,220775800.0
2010-05-06,253.83,258.25,199.25,246.25,45923600.0,0.0,1.0,32.02311663539529,32.58074250912356,25.13732021275071,31.06682610986129,321465200.0
2010-05-07,243.71,246.57,225.21,235.86,59857800.0,0.0,1.0,30.74638047201744,31.107197213841616,28.412426023154765,29.756026827500037,419004600.0
2010-05-10,250.25,254.65,248.53,253.99,35153800.0,0.0,1.0,31.57146490961538,32.12656758934488,31.35447022572112,32.04330218738546,246076600.0
2010-05-11,251.84,259.89,250.5,256.52,30318100.0,0.0,1.0,31.772058832517633,32.78764441702274,31.60300483460001,32.36248622822992,212226700.0
2010-05-12,259.245,263.13,258.7,262.09,23370700.0,0.0,1.0,32.706271410562394,33.196401844823555,32.6375143740959,33.06519575688749,163594900.0
2010-05-13,263.22,265.0,256.4,258.36,21418300.0,0.0,1.0,33.20775621781802,33.432320483708594,32.34734706423729,32.594620076116804,149928100.0
2010-05-14,255.165,256.48,249.5,253.82,27120100.0,0.0,1.0,32.19153983481322,32.35743984023238,31.476845134661488,32.021855038395906,189840700.0
2010-05-17,254.7,256.18,247.71,254.22,27244100.0,0.0,1.0,32.1328755743418,32.31959193025082,31.251019271771533,32.072318918371316,190708700.0
2010-05-18,256.98,258.55,250.26,252.36,27952800.0,0.0,1.0,32.420519690201644,32.618590419105125,31.572726506614764,31.837661876485665,195669600.0
2010-05-19,249.5,252.92,244.85,248.34,36633100.0,0.0,1.0,31.476845134661488,31.908311308451236,30.890202529947356,31.330499882732802,256431700.0
2010-05-20,241.88,243.85,236.21,237.76,45818400.0,0.0,1.0,30.51550822112994,30.764042830008833,29.800182722478517,29.995730257383226,320728800.0
2010-05-21,232.82,244.5,231.35,242.32,43710400.0,0.0,1.0,29.372501339686924,30.84604663496887,29.187046580777295,30.57101848910289,305972800.0
2010-05-24,247.28,250.9,246.26,246.76,26937100.0,0.0,1.0,31.196770600797965,31.65346871457542,31.068087706860673,31.131167556829933,188559700.0
2010-05-25,239.35,246.76,237.16,245.22,37428800.0,0.0,1.0,30.19632418028548,31.131167556829933,29.920034437420114,30.93688161892461,262001600.0
2010-05-26,250.08,252.13,243.75,244.109,30380500.0,0.0,1.0,31.55001776062583,31.808645145499803,30.75142686001498,30.79671819229291,212663500.0
2010-05-27,250.6,253.89,249.11,253.35,23795800.0,0.0,1.0,31.615620804593863,32.030686217391604,31.427642851685466,31.9625599794248,166570600.0
2010-05-28,259.3881,259.4,253.35,256.88,29129100.0,0.0,1.0,32.7243248636236,32.72582616405286,31.9625599794248,32.407903720207784,203903700.0
2010-06-01,259.69,265.94,258.96,260.83,31302600.0,0.0,1.0,32.762412477035035,33.550910601650806,32.67031589607991,32.90623453496495,219118200.0
2010-06-02,264.54,264.8,260.335,263.95,24591000.0,0.0,1.0,33.374287021736876,33.40708854372089,32.84378548349538,33.299852798773145,172137000.0
2010-06-03,265.18,265.55,260.41,263.12,23218100.0,0.0,1.0,33.45502922969753,33.50170831867478,32.85324746099078,33.19514024782417,162526700.0
2010-06-04,258.21,261.9,254.63,255.965,27082300.0,0.0,1.0,32.57569612112602,33.04122541389917,32.12404439534611,32.29246759476404,189576100.0
2010-06-07,258.29,259.15,250.55,250.94,31676500.0,0.0,1.0,32.585788897121105,32.694286239068234,31.609312819596937,31.65851510257296,221735500.0
2010-06-08,253.24,253.8,245.65,249.33,35741800.0,0.0,1.0,31.948682412431566,32.019331844397136,30.991130289898173,31.45539798567194,250192600.0
2010-06-09,251.47,251.9,242.49,243.2,30522500.0,0.0,1.0,31.725379743540376,31.779628414513944,30.592465638092442,30.68203902504879,213657500.0
2010-06-10,244.84,250.98,242.2,250.51,27727000.0,0.0,1.0,30.88894093294797,31.6635614905705,30.55587932511027,31.604266431599395,194089000.0
2010-06-11,248.225,253.86,247.37,253.51,19491400.0,0.0,1.0,31.31599151723987,32.02690142639345,31.208124973792433,31.982745531414963,136439800.0
2010-06-14,255.96,259.15,254.01,254.28,21534300.0,0.0,1.0,32.29183679626435,32.694286239068234,32.045825381384226,32.07988850036763,150740100.0
2010-06-15,255.64,259.85,255.5,259.69,20895500.0,0.0,1.0,32.251465692284015,32.7825980290252,32.233803334292624,32.762412477035035,146268500.0
2010-06-16,261.1,267.75,260.6302,267.25,27988500.0,0.0,1.0,32.940297653948356,33.77925965853953,32.88102782691723,33.71617980857027,195919500.0
2010-06-17,270.6,272.9,269.5,271.87,31173400.0,0.0,1.0,34.138814803364326,34.42898211322292,34.00003913343195,34.29903762228625,218213800.0
2010-06-18,272.25,275.0,271.42,274.074,28022200.0,0.0,1.0,34.346978308262884,34.69391748309383,34.242265757313916,34.577093600950754,196155400.0
2010-06-21,277.69,279.01,268.73,270.17,27731800.0,0.0,1.0,35.03328707592845,35.1998178798473,33.90289616447929,34.08456613239076,194122600.0
2010-06-22,272.16,275.97,271.5,273.85,25616500.0,0.0,1.0,34.33562393526842,34.81629239203419,34.25235853330899,34.548833828164526,179315500.0
2010-06-23,274.58,274.66,267.9,270.97,27444900.0,0.0,1.0,34.64093040911964,34.65102318511473,33.798183613530306,34.18549389234158,192114300.0
2010-06-24,271.0,273.195,268.1,269.0,25509900.0,0.0,1.0,34.18927868333973,34.46619922470479,33.82341555351802,33.936959283462684,178569300.0
2010-06-25,270.06,270.27,265.81,266.7,19640800.0,0.0,1.0,34.07068856539752,34.09718210238461,33.5345098406588,33.64679197360408,137485600.0
2010-06-28,266.93,269.75,264.52,268.3,20891000.0,0.0,1.0,33.67580870458995,34.031579058416575,33.3717638277381,33.84864749350572,146237000.0
2010-06-29,264.1205,264.39,254.3,256.17,40476600.0,0.0,1.0,33.32136302761266,33.355363066746094,32.0824116943664,32.31833033325144,283336200.0
2010-06-30,256.71,257.97,250.01,251.53,26409000.0,0.0,1.0,32.38645657121823,32.54541779314078,31.541186581630132,31.73294932553669,184863000.0
2010-07-01,254.3,254.8,243.22,248.48,36532000.0,0.0,1.0,32.0824116943664,32.14549154433566,30.684562219047564,31.348162240724193,255724000.0
2010-07-02,250.49,250.93,243.2,246.94,24780100.0,0.0,1.0,31.601743237600626,31.657253505573575,30.68203902504879,31.15387630281887,173460700.0
2010-07-06,251.0,252.8,246.16,248.63,21972700.0,0.0,1.0,31.66608468456927,31.893172144458614,31.05547173686682,31.367086195714972,153808900.0
2010-07-07,250.49,258.77,249.75,258.665,23377000.0,0.0,1.0,31.601743237600626,32.64634555309159,31.50838505964612,32.633098784598054,163639000.0
2010-07-08,262.48,262.9,254.89,258.09,26362300.0,0.0,1.0,33.11439803986352,33.167385113837696,32.15684591733012,32.5605569571334,184536100.0
2010-07-09,256.89,259.9,255.16,259.62,15475800.0,0.0,1.0,32.40916531720717,32.788906014022125,32.19090903631353,32.75358129803934,108330600.0
2010-07-12,258.53,261.85,254.86,257.285,20102800.0,0.0,1.0,32.61606722510635,33.03491742890225,32.15306112633197,32.458998398682894,140719600.0
2010-07-13,256.32,256.4,246.43,251.798,42533000.0,0.0,1.0,32.337254288242214,32.34734706423729,31.08953485585022,31.766760125120214,297731000.0
2010-07-14,249.38,255.8,249.0,252.727,29001700.0,0.0,1.0,31.461705970668863,32.27165124427418,31.413765284692225,31.883962486363103,203011900.0
2010-07-15,248.23,256.97,247.3,251.45,29459500.0,0.0,1.0,31.31662231573956,32.41925809320226,31.199293794796738,31.722856549541607,206216500.0
2010-07-16,253.18,254.97,248.41,249.9,37137800.0,0.0,1.0,31.94111283043525,32.16693869332521,31.339331061728497,31.5273090146369,259964600.0
2010-07-19,249.88,249.88,239.6,245.58,36588500.0,0.0,1.0,31.524785820638126,31.524785820638126,30.227864105270108,30.982299110902478,256119500.0
2010-07-20,242.9,252.9,240.01,251.89,38391100.0,0.0,1.0,30.644191115067237,31.905788114452466,30.279589582244903,31.778366817514556,268737700.0
2010-07-21,265.09,265.15,254.0,254.24,42345400.0,0.0,1.0,33.443674856703055,33.45124443869937,32.04456378438484,32.074842112370085,296417800.0
2010-07-22,257.68,260.0,255.31,259.024,23047100.0,0.0,1.0,32.508831480158605,32.80152198401598,32.2098329913043,32.67839011687598,161329700.0
2010-07-23,257.09,260.38,256.28,259.94,19049600.0,0.0,1.0,32.434397257194874,32.84946266999262,32.33220790024467,32.79395240201967,133347200.0
2010-07-26,260.0,260.0998,257.71,259.28,15019700.0,0.0,1.0,32.80152198401598,32.814112722069844,32.51261627115676,32.71068700006024,105137900.0
2010-07-27,260.87,264.8,260.3,264.08,20884700.0,0.0,1.0,32.9112809229625,33.40708854372089,32.839369893997535,33.31625355976515,146192900.0
2010-07-28,263.67,265.99,260.25,260.96,18570900.0,0.0,1.0,33.26452808279036,33.557218586647735,32.83306190900061,32.92263529595696,129996300.0
2010-07-29,260.71,262.65,256.1,258.11,22993100.0,0.0,1.0,32.89109537097233,33.13584518885306,32.30949915425574,32.56308015113217,160951700.0
2010-07-30,255.8925,259.7,254.9,257.25,16007500.0,0.0,1.0,32.2833210165185,32.76367407403442,32.158107514329515,32.45458280918504,112052500.0
2010-08-02,260.44,262.59,259.62,261.85,15287700.0,0.0,1.0,32.857032251988926,33.128275606856754,32.75358129803934,33.03491742890225,107013900.0
2010-08-03,261.01,263.26,259.42,261.93,14916200.0,0.0,1.0,32.92894328095389,33.21280260581556,32.72834935805164,33.04501020489733,104413400.0
2010-08-04,262.84,264.28,260.311,262.98,15013400.0,0.0,1.0,33.15981553184138,33.34148549975286,32.84075765069686,33.17747788983278,105093800.0
2010-08-05,261.73,263.18,260.55,261.7,10324900.0,0.0,1.0,33.019778264909625,33.202709829820485,32.87090981898217,33.015993473911465,72274300.0
2010-08-06,259.78,261.49,257.63,260.091,15889200.0,0.0,1.0,32.7737668500295,32.98949993692438,32.502523495161675,32.813002516710384,111224400.0
2010-08-09,261.48,262.15,259.57,261.75,10826000.0,0.0,1.0,32.988238339925,33.0727653388838,32.74727331304241,33.022301458908395,75782000.0
2010-08-10,259.85,260.45,257.55,259.41,16140000.0,0.0,1.0,32.7825980290252,32.85829384898831,32.4924307191666,32.72708776105225,112980000.0
2010-08-11,255.4,255.69,249.81,250.19,22144800.0,0.0,1.0,32.22118736429877,32.257773677280944,31.51595464164243,31.56389532761907,155013600.0
2010-08-12,246.69,253.1,246.12,251.79,19104300.0,0.0,1.0,31.122336377834237,31.931020054440168,31.05042534886928,31.765750847520703,133730100.0
2010-08-13,251.65,251.88,249.09,249.1,12673900.0,0.0,1.0,31.748088489529312,31.77710522051517,31.425119657686693,31.426381254686078,88717300.0
2010-08-16,247.58,250.01,246.62,247.64,11372500.0,0.0,1.0,31.234618510779526,31.541186581630132,31.113505198838542,31.242188092775834,79607500.0
2010-08-17,250.08,254.63,249.2,251.97,15094300.0,0.0,1.0,31.55001776062583,32.12404439534611,31.43899722467993,31.78845959350964,105660100.0
2010-08-18,252.36,254.67,251.58,253.07,12132000.0,0.0,1.0,31.837661876485665,32.12909078334365,31.739257310533617,31.927235263442014,84924000.0
2010-08-19,252.84,253.48,248.68,249.88,15239500.0,0.0,1.0,31.898218532456156,31.978960740416806,31.373394180711898,31.524785820638126,106676500.0
2010-08-20,249.39,253.92,249.0,249.64,13722500.0,0.0,1.0,31.462967567668247,32.03447100838976,31.413765284692225,31.49450749265288,96057500.0
2010-08-23,251.79,252.0,245.25,245.8,14787200.0,0.0,1.0,31.765750847520703,31.792244384507796,30.940666409922766,31.010054244888952,103510400.0
2010-08-24,242.67,243.0,238.65,239.93,21520200.0,0.0,1.0,30.615174384081374,30.65680708506109,30.108012390328515,30.269496806249823,150641400.0
2010-08-25,238.04,243.99,237.2,242.89,21316700.0,0.0,1.0,30.031054973366015,30.781705188000227,29.925080825417652,30.64292951806785,149216900.0
2010-08-26,245.45,245.75,240.2778,240.28,16660900.0,0.0,1.0,30.965898349910468,31.003746259892026,30.313375149888444,30.313652701228307,116626300.0
2010-08-27,241.75,242.61,235.56,241.62,19585400.0,0.0,1.0,30.499107460137935,30.607604802085067,29.718178917518475,30.482706699145925,137097800.0
2010-08-30,240.76,245.75,240.6801,242.5,13688900.0,0.0,1.0,30.374209357198794,31.003746259892026,30.36412919717371,30.593727235091826,95822300.0
2010-08-31,241.85,244.56,240.35,243.1,15028100.0,0.0,1.0,30.511723430131784,30.853616216965182,30.322483880224002,30.66942305505494,105196700.0
2010-09-01,247.47,251.46,246.28,250.33,24894200.0,0.0,1.0,31.220740943786286,31.724118146540995,31.070610900859442,31.581557685610463,174259400.0
2010-09-02,251.2623,252.17,248.57,252.17,14836700.0,0.0,1.0,31.699176373863146,31.81369153349734,31.35951661371866,31.81369153349734,103856900.0
2010-09-03,255.09,258.78,254.5,258.77,18599600.0,0.0,1.0,32.18207785731783,32.64760715009098,32.107643634354105,32.64634555309159,130197200.0
2010-09-07,256.64,259.53,256.25,257.81,12234200.0,0.0,1.0,32.37762539222254,32.74222692504487,32.328423109246515,32.52523224115061,85639400.0
2010-09-08,259.78,264.3899,259.1,262.92,18805400.0,0.0,1.0,32.7737668500295,33.3553504507761,32.68797825407131,33.169908307836465,131637800.0
2010-09-09,265.04,266.52,262.92,263.07,15663400.0,0.0,1.0,33.43736687170614,33.624083227615145,33.169908307836465,33.18883226282724,109643800.0
2010-09-10,263.19,264.5,261.4,263.41,13840800.0,0.0,1.0,33.20397142681987,33.36924063373933,32.97814556392991,33.231726560806344,96885600.0
2010-09-13,265.82,268.28,265.76,267.04,13885000.0,0.0,1.0,33.535771437658184,33.84612429950695,33.52820185566187,33.689686271583184,97195000.0
2010-09-14,266.21,269.17,265.52,268.06,14576800.0,0.0,1.0,33.5849737206342,33.958406432452236,33.497923527676626,33.81836916552047,102037600.0
2010-09-15,268.17,270.38,267.84,270.22,15334600.0,0.0,1.0,33.83224673251372,34.111059669377845,33.790614031534,34.090874117387685,107342200.0
2010-09-16,270.24,276.67,269.5,276.57,23289400.0,0.0,1.0,34.093397311386454,34.90460418199116,34.00003913343195,34.8919882119973,163025800.0
2010-09-17,277.69,277.96,273.68,275.37,22659900.0,0.0,1.0,35.03328707592845,35.067350194911846,34.527386679174974,34.74059657207108,158619300.0
2010-09-20,276.08,283.78,275.85,283.23,23524200.0,0.0,1.0,34.83016995902743,35.80159964855405,34.80115322804157,35.73221181358787,164669400.0
2010-09-21,283.86,287.35,282.79,283.77,23859800.0,0.0,1.0,35.811692424549136,36.251989777334586,35.67670154561492,35.80033805155467,167018600.0
2010-09-22,282.71,287.98,282.41,287.75,20903200.0,0.0,1.0,35.666608769619835,36.331470388295855,35.628760859638284,36.30245365730999,146322400.0
2010-09-23,286.33,292.76,286.0,288.92,28075600.0,0.0,1.0,36.12330688339729,36.93451375400199,36.08167418241758,36.45006050623807,196529200.0
2010-09-24,292.1,293.53,290.55,292.32,23196000.0,0.0,1.0,36.85124835204257,37.03165672295465,36.655700817137856,36.87900348602904,162372000.0
